stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:44:43500:0:1","Kirchdorf/Krems Bahnhof","47.9064768907548","14.1163329891345",""
"at:44:43500:0:2","Kirchdorf/Krems Bahnhof","47.9061276256819","14.1163240059817",""
"at:44:43500:0:21","Kirchdorf/Krems Bahnhof","47.9063805420046","14.1166653657897",""
"at:44:43500:0:22","Kirchdorf/Krems Bahnhof","47.9063263457537","14.1166833320954",""
"at:44:43500:0:3","Kirchdorf/Krems Bahnhof","47.9061155820166","14.1162521407589",""
"at:44:43510:0:1","Micheldorf in OÖ Bahnhof","47.8837396365725","14.125882080606",""
"at:44:43510:0:2","Micheldorf in OÖ Bahnhof","47.8836793921761","14.1258461479947",""
"at:44:43510:0:21","Micheldorf in OÖ Bahnhof","47.8833179243267","14.1263851371652",""
"at:44:43520:0:1","Schlierbach/Krems Bahnhof","47.9379191509973","14.1117515811849",""
"at:44:43520:0:2","Schlierbach/Krems Bahnhof","47.9379311872604","14.1116617496564",""
"at:44:43521:0:1","Schlierbach/Krems Abzw Bahnhof","47.9365951449406","14.1171235065847",""
"at:44:43521:0:2","Schlierbach/Krems Abzw Bahnhof","47.9369321678809","14.1175906305325",""
"at:44:43530:0:1","Nußbach BHF","47.9717540490364","14.1234117135744",""
"at:44:43530:0:2","Nußbach BHF","47.9716999212725","14.1233039157403",""
"at:44:43540:0:1","Wartberg/Krems Bahnhof","47.9889397516179","14.1215072851718",""
"at:44:43540:0:2","Wartberg/Krems Bahnhof","47.9889517759986","14.121606099853",""
"at:44:43540:0:21","Wartberg/Krems Bahnhof","47.988957788188","14.121264740045",""
"at:44:43585:0:1","Klaus/Pyhrnbahn Ortsmitte","47.8314392265732","14.1568739579125",""
"at:44:43585:0:2","Klaus/Pyhrnbahn Ortsmitte","47.8308542632025","14.1569727725937",""
"at:44:43589:0:1","Klaus/Pyhrnbahn Bahnhof","47.8331880468111","14.1551761420253",""
"at:44:43615:0:1","Steyrling Bahnhof","47.8015735515718","14.1636921709199",""
"at:44:43615:0:2","Steyrling Bahnhof","47.8016700952574","14.1637281035313",""
"at:44:43616:0:1","Steyrling Abzw Bahnhof","47.8011391027664","14.1622189338537",""
"at:44:43616:0:2","Steyrling Abzw Bahnhof","47.8012899534578","14.1624075800634",""
"at:44:43620:0:1","Hinterstoder Bahnhof","47.7745765209736","14.1790892948918",""
"at:44:43620:0:2","Hinterstoder Bahnhof","47.774612743687","14.1791252275032",""
"at:44:43620:0:21","Hinterstoder Bahnhof","47.7742807012032","14.1789904802106",""
"at:44:43640:0:1","Roßleithen Bahnhst","47.7244865728733","14.308734156714",""
"at:44:43640:0:21","Roßleithen Bahnhst","47.7235438666121","14.3095606067755",""
"at:44:43640:0:22","Roßleithen Bahnhst","47.724577216807","14.3079526224167",""
"at:44:43649:0:1","Windischgarsten Bahnhof","47.7153367670756","14.3279850532554",""
"at:44:43649:0:21","Windischgarsten Bahnhof","47.7157598450466","14.3272214852638",""
"at:44:43660:0:1","Spital am Pyhrn Bahnhof","47.6738100707217","14.3473527307837",""
"at:44:43660:0:2","Spital am Pyhrn Bahnhof","47.6738040219106","14.3474425623121",""
"at:44:43790:0:1","Steinbachbrücke BHF","47.9321053083565","13.9929943006077",""
"at:44:43835:0:1","Pettenbach OÖ Bahnhst","47.9620943520422","14.0112121345722",""
"at:44:43835:0:2","Pettenbach OÖ Bahnhst","47.9621484898735","14.0113109492535",""
"at:44:43839:0:1","Diensthubersiedlung Bahnhst","47.9678747489572","14.0219110696076",""
"at:44:43860:0:1","Wilfling BHF","47.9804498396189","14.0290347098116",""
"at:44:43900:0:1","Garsten Bahnhof","48.0238407367626","14.4084202038066",""
"at:44:43900:0:2","Garsten Bahnhof","48.0238046880047","14.4084471532652",""
"at:44:43900:0:3","Garsten Bahnhof","48.0237626310888","14.4084830858765",""
"at:44:43902:0:1","Garsten Am Platzl","48.0229635431657","14.4074679896053",""
"at:44:43902:0:2","Garsten Am Platzl","48.0225189324916","14.4076296863565",""
"at:44:43934:0:1","Lahrndorf","47.9948794545638","14.3745357512849",""
"at:44:43934:0:2","Lahrndorf","47.994957603993","14.3745177849792",""
"at:44:43934:0:21","Lahrndorf b.Garsten Bahnhof","47.9941821159559","14.3723348788385",""
"at:44:43940:0:1","Dürnbach/Enns Bahnhst","47.9780926192318","14.3540361964985",""
"at:44:43940:0:21","Dürnbach/Enns Bahnhst","47.9783632239794","14.3540272133456",""
"at:44:43941:0:1","Ternberg","47.9487025193099","14.3549704443941",""
"at:44:43941:0:2","Ternberg","47.9487085361866","14.3548895960185",""
"at:44:43941:0:21","Ternberg Bahnhof","47.9491898840485","14.3552668884379",""
"at:44:43941:0:22","Ternberg Bahnhof","47.9492079345061","14.355374686272",""
"at:44:43950:0:1","Trattenbach/Enns Bahnhst","47.9304501093938","14.3544224720707",""
"at:44:43950:0:21","Trattenbach/Enns Bahnhst","47.930064891854","14.3547638318787",""
"at:44:43960:0:1","Losenstein","47.9240153963644","14.4311385973452",""
"at:44:43960:0:2","Losenstein","47.9239973371097","14.4311026647338",""
"at:44:43962:0:1","Losenstein Kirche","47.9259657587627","14.432117761005",""
"at:44:43962:0:2","Losenstein Kirche","47.9260078954104","14.4321986093806",""
"at:44:43981:0:1","Reichraming Bahnhof","47.8915406938647","14.4714549873021",""
"at:44:43981:0:2","Reichraming Bahnhof","47.8914925056119","14.4714549873021",""
"at:44:44000:0:1","Puchenau BHF","48.3116333594826","14.2385218340975",""
"at:44:44001:0:1","Puchenau West Bahnhst","48.3124817319985","14.2218850350333",""
"at:44:44001:0:2","Puchenau West Bahnhst","48.3125593992001","14.2218940181861",""
"at:44:44002:0:1","Dürnberg b.Ottensheim Bahnhof","48.331488746431","14.1923753779458",""
"at:44:44003:0:1","Ottensheim Bahnhof","48.3376218053052","14.1777328388126",""
"at:44:44003:0:2","Ottensheim Bahnhof","48.337657634056","14.1777508051183",""
"at:44:44009:0:1","Achleitnersiedlung Bahnhst","48.3215739657143","14.2056165452356",""
"at:44:44020:0:1","Walding b.Linz Bahnhst","48.3485961684199","14.153307646234",""
"at:44:44040:0:1","Rottenegg Bahnhof","48.3598427369391","14.1378925559564",""
"at:44:44040:0:2","Rottenegg Bahnhof","48.3598904877757","14.1380003537905",""
"at:44:44040:0:21","Rottenegg Bahnhof","48.360171023037","14.1371200048119",""
"at:44:44040:0:22","Rottenegg Bahnhof","48.3596696397811","14.1375781456069",""
"at:44:44040:0:3","Rottenegg Bahnhof","48.3599143631772","14.138027303249",""
"at:44:44050:0:1","Lacken im Mühlkreis Bahnhst","48.3860512134047","14.0913508410797",""
"at:44:44050:0:21","Lacken im Mühlkreis Bahnhst","48.3858483762806","14.0917371166519",""
"at:44:44050:0:22","Lacken im Mühlkreis Bahnhst","48.3854844605906","14.0917011840405",""
"at:44:44052:0:1","Gerling OÖ Bahnhst","48.3974684466881","14.0771305101301",""
"at:44:44052:0:21","Gerling OÖ Bahnhst","48.3969614661289","14.0765735546539",""
"at:44:44052:0:22","Gerling OÖ Bahnhst","48.3967765660794","14.0764837231254",""
"at:44:44350:0:1","Steyregg Bahnhof","48.284513857349","14.3621839161266",""
"at:44:44350:0:2","Steyregg Bahnhof","48.284466035898","14.3622557813493",""
"at:44:44351:0:1","Pulgarn Bahnhst","48.2786135478342","14.3926727368738",""
"at:44:44360:0:1","St.Georgen/Gusen Bahnhof","48.2651425066616","14.440499042607",""
"at:44:44360:0:2","St.Georgen/Gusen Bahnhof","48.2651903462019","14.4405349752184",""
"at:44:44361:0:1","St.Georgen/Gusen Ort Bahnhst","48.2702491248497","14.4505691569434",""
"at:44:44410:0:1","Mauthausen OÖ Bahnhof","48.2434067654303","14.5327829717575",""
"at:44:44410:0:2","Mauthausen OÖ Bahnhof","48.243394800453","14.5328728032859",""
"at:44:44450:0:1","Lungitz/Gusen Bahnhof","48.2887339240722","14.4786684590346",""
"at:44:44450:0:2","Lungitz/Gusen Bahnhof","48.2886562206124","14.4785516780476",""
"at:44:44470:0:1","Katsdorf Bahnhst","48.3121889853298","14.4904543555639",""
"at:44:44471:0:1","Gaisbach-Wartberg Bahnhof","48.3302942966598","14.5062916540251",""
"at:44:44471:0:2","Gaisbach-Wartberg Bahnhof","48.3302524904111","14.5062826708722",""
"at:44:44472:0:1","Schloss Haus Bahnhst","48.3414314548014","14.5055999512562",""
"at:44:44500:0:1","Perg Bahnhof","48.2476062995692","14.627168958673",""
"at:44:44500:0:2","Perg Bahnhof","48.2476601375118","14.6272138744372",""
"at:44:44550:0:1","Aisthofen","48.257451718417","14.5902122678792",""
"at:44:44551:0:1","Schwertberg Bahnhof","48.2686167368164","14.5797109622064",""
"at:44:44551:0:2","Schwertberg Bahnhof","48.2686705526376","14.5797109622064",""
"at:44:44850:0:1","Arbing","48.2271078722042","14.7007858962169",""
"at:44:44850:0:2","Arbing","48.2271377941655","14.7008487782868",""
"at:44:44870:0:1","Dornach","48.1917997448007","14.8202797953271",""
"at:44:44880:0:1","Grein-Bad Kreuzen Bahnhof","48.2212607852783","14.8506698013931",""
"at:44:44880:0:2","Grein-Bad Kreuzen Bahnhof","48.2212308598812","14.8506069193232",""
"at:44:44881:0:1","Grein Stadt Bahnhof","48.2299922688373","14.8557722322076",""
"at:44:44900:0:1","St.Nikola-Struden Bahnhst","48.2334928222967","14.9091950421616",""
"at:44:44960:0:1","Baumgartenberg Bahnhst","48.2086786060334","14.7480732127795",""
"at:44:44960:0:2","Baumgartenberg Bahnhst","48.2087025522223","14.7480732127795",""
"at:44:44961:0:1","Saxen Bahnhof","48.2051823422963","14.7907431887811",""
"at:44:44961:0:2","Saxen Bahnhof","48.2052362248838","14.7907611550868",""
"at:44:45000:0:1","Freistadt Bahnhof","48.4953044666319","14.4815430679441",""
"at:44:45000:0:21","Freistadt Bahnhof","48.4957271256354","14.4814891690271",""
"at:44:45000:0:22","Freistadt Bahnhof","48.4956973610321","14.4824144337699",""
"at:44:45090:0:1","Pregarten Bahnhof","48.3559867091429","14.5225781101284",""
"at:44:45090:0:2","Pregarten Bahnhof","48.3560404328971","14.5225601438228",""
"at:44:45260:0:1","Summerau Bahnhof","48.5572726729473","14.4490150715017",""
"at:44:45260:0:2","Summerau Bahnhof","48.5573202384363","14.4490240546545",""
"at:44:45260:0:21","Summerau Bahnhof","48.5566126971715","14.447344205073",""
"at:44:45450:0:1","Kefermarkt Bahnhof","48.436872209085","14.5382357455328",""
"at:44:45450:0:2","Kefermarkt Bahnhof","48.4368602894309","14.5381818466158",""
"at:44:45500:0:1","Rohrbach-Berg Bahnhof","48.5817867519795","13.9872989817056",""
"at:44:45500:0:21","Rohrbach-Berg Bahnhof","48.5831535791685","13.9857269299582",""
"at:44:45500:0:22","Rohrbach-Berg Bahnhof","48.5832130055991","13.9851250587178",""
"at:44:45530:0:1","Oepping Bahnhst","48.5998496575042","13.9604483378596",""
"at:44:45530:0:21","Oepping Bahnhst","48.599724903002","13.9599722307589",""
"at:44:45530:0:22","Oepping Bahnhst","48.5996120296155","13.9598285003134",""
"at:44:45550:0:1","Haslach/Mühl Bahnhst","48.5538121636426","14.0313343969393",""
"at:44:45550:0:2","Haslach/Mühl Bahnhst","48.5538240558324","14.0313613463978",""
"at:44:45550:0:3","Haslach/Mühl Bahnhst","48.556220275061","14.0302294691397",""
"at:44:45680:0:1","Iglmühle Bahnhst","48.5205804204354","14.0364637772123",""
"at:44:45680:0:11","Iglmühle Bahnhst","48.5202174691277","14.0361852994742",""
"at:44:45680:0:12","Iglmühle Bahnhst","48.5201579686653","14.0362661478498",""
"at:44:45750:0:1","Neufelden Bahnhof","48.4841831018904","14.0054269841417",""
"at:44:45750:0:2","Neufelden Bahnhof","48.4841950104375","14.0054000346832",""
"at:44:45750:0:21","Neufelden Bahnhof","48.4831470475893","14.004438837329",""
"at:44:45750:0:22","Neufelden Bahnhof","48.4829862786458","14.0044118878705",""
"at:44:45765:0:1","Kleinzell im Mühlkreis Bahnhst","48.4582217792644","14.0320260997082",""
"at:44:45765:0:21","Kleinzell im Mühlkreis Bahnhst","48.458311139007","14.0319542344854",""
"at:44:45780:0:1","Neuhaus-Niederwaldkirchen Bahnhst","48.4422357696593","14.0509805522057",""
"at:44:45780:0:2","Neuhaus-Niederwaldkirchen Bahnhst","48.4422476880521","14.0510075016643",""
"at:44:45780:0:21","Neuhaus-Niederwaldkirchen Bahnhst","48.4411928994551","14.0517171707388",""
"at:44:45780:0:22","Neuhaus-Niederwaldkirchen Bahnhst","48.4415504573657","14.0517980191144",""
"at:44:46009:0:1","Pinsdorf Bahnhst","47.93317664526","13.7661517250303",""
"at:44:46010:0:1","Gmunden Bahnhof","47.9252975873337","13.7830131029156",""
"at:44:46010:0:11","Gmunden Bahnhof","47.9257972118289","13.783956333964",""
"at:44:46010:0:12","Gmunden Bahnhof","47.9256647817099","13.7838126035185",""
"at:44:46010:0:2","Gmunden Bahnhof","47.9253337049289","13.7829502208457",""
"at:44:46011:0:1","Altmünster/Traunsee Bahnhof","47.8911371158624","13.7584531630443",""
"at:44:46011:0:2","Altmünster/Traunsee Bahnhof","47.8912937285949","13.7582555336818",""
"at:44:46011:0:31","Altmünster/Traunsee Bahnhof","47.8914563643928","13.7584801125029",""
"at:44:46320:0:1","Viechtwang Bahnhst","47.9156833907011","13.9713449022574",""
"at:44:46321:0:1","Scharnstein-Mühldorf Bahnhof","47.9004186142064","13.9585618757626",""
"at:44:46321:0:2","Scharnstein-Mühldorf Bahnhof","47.9003824792173","13.9585888252212",""
"at:44:46322:0:1","Kothmühle Bahnhst","47.8868421282657","13.9407662499818",""
"at:44:46323:0:1","Traxenbichl Bahnhst","47.8768532483889","13.9384396133956",""
"at:44:46340:0:1","Grünau im Almtal Bahnhof","47.8536629489123","13.9515999323097",""
"at:44:46356:0:1","Mayrhof b.Schardenberg","48.5526883390881","13.4754389327431",""
"at:44:46406:0:1","Traunkirchen Bahnhof","47.8553386872809","13.7771201546509",""
"at:44:46406:0:2","Traunkirchen Bahnhof","47.8555978793868","13.7773357503191",""
"at:44:46430:0:1","Traunkirchen Ort BHF","47.8426306577069","13.787091454306",""
"at:44:46440:0:1","Ebensee Landungsplatz","47.8122767398557","13.7750360631915",""
"at:44:46441:0:1","Ebensee Bahnhof","47.8043973802475","13.771469751513",""
"at:44:46441:0:2","Ebensee Bahnhof","47.804409447562","13.7715595830414",""
"at:44:46441:0:21","Ebensee Bahnhof","47.8042163701934","13.7709846612595",""
"at:44:46441:0:22","Ebensee Bahnhof","47.8043310099676","13.7709127960368",""
"at:44:46470:0:1","Steinkogel Bahnhst","47.7871865373981","13.7413582231852",""
"at:44:46470:0:21","Steinkogel Bahnhst","47.7873072503944","13.7418163639801",""
"at:44:46470:0:22","Steinkogel Bahnhst","47.7871080738002","13.741825347133",""
"at:44:46500:0:1","Bad Ischl Bahnhof","47.7121817058842","13.6274518451429",""
"at:44:46500:0:2","Bad Ischl Bahnhof","47.7121756615223","13.6275237103657",""
"at:44:46500:0:31","Bad Ischl Bahnhof","47.7120487297614","13.6268948896667",""
"at:44:46500:0:32","Bad Ischl Bahnhof","47.7119520196409","13.6268859065139",""
"at:44:46534:0:1","Lauffen b.Bad Ischl Bahnhst","47.6749109426599","13.6166361291206",""
"at:44:46535:0:1","Lauffen b.Bad Ischl Ort/B145","47.6739854859377","13.6173637645009",""
"at:44:46535:0:2","Lauffen b.Bad Ischl Ort/B145","47.6745177767767","13.617696141156",""
"at:44:46570:0:1","Bad Goisern Jodschwefelbad Bahnhst","47.6589762790456","13.6088297693005",""
"at:44:46570:0:2","Bad Goisern Jodschwefelbad Bahnhst","47.6589762790456","13.6087758703835",""
"at:44:46570:0:22","Bad Goisern Jodschwefelbad Bahnhst","47.6586192965564","13.6095124889166",""
"at:44:46570:0:23","Bad Goisern Jodschwefelbad Bahnhst","47.6586011448393","13.6090633312745",""
"at:44:46571:0:1","Bad Goisern Bahnhof","47.6394657262084","13.6134830424729",""
"at:44:46571:0:21","Bad Goisern Bahnhof","47.6401981087454","13.6128003228569",""
"at:44:46580:0:1","Steeg-Gosau Bahnhof","47.6164540032392","13.6317368090488",""
"at:44:46580:0:2","Steeg-Gosau Bahnhof","47.6164661141501","13.6317996911187",""
"at:44:46580:0:21","Steeg-Gosau Bahnhof","47.6161391185724","13.6318356237301",""
"at:44:46630:0:1","Obersee OÖ Bahnhst","47.5915238053063","13.6658099077802",""
"at:44:46631:0:1","Hallstatt Bahnhst","47.5676545523749","13.6619920678221",""
"at:44:46640:0:1","Obertraun-Dachsteinhöhlen Bahnhof","47.5576588359976","13.6835426514912",""
"at:44:46640:0:2","Obertraun-Dachsteinhöhlen Bahnhof","47.557628524679","13.683497735727",""
"at:44:46640:0:31","Obertraun-Dachsteinhöhlen Bahnhof","47.5578103923279","13.6839918091333",""
"at:44:46641:0:1","Obertraun Koppenbrüllerhöhle Bahnhst","47.5641814238528","13.7202747634639",""
"at:44:46643:0:1","Hallstatt Lahn (Busterminal)","47.5569313595099","13.6475651243572",""
"at:44:46790:0:1","Aurachkirchen Bahnhof","47.967796558518","13.7456701365495",""
"at:44:46900:0:1","Oberland OÖ BHF","47.9023096434401","14.7449380924375",""
"at:44:46910:0:1","Großraming Bahnhof","47.882082890143","14.5516026769624",""
"at:44:46912:0:1","Großraming Ennsbrücke","47.883281777403","14.5459612569773",""
"at:44:46912:0:2","Großraming Ennsbrücke","47.8833118998412","14.5439759801991",""
"at:44:46916:0:3","Großraming Aschabrücke","47.8868120078804","14.5391789765813",""
"at:44:46916:0:4","Großraming Aschabrücke","47.8867216466196","14.5393047407211",""
"at:44:46930:0:1","Küpfern Bahnhst","47.8586719195056","14.6104243617747",""
"at:44:46932:0:1","Anger/Enns Au","47.8545611031895","14.6413533570113",""
"at:44:46932:0:2","Anger/Enns Au","47.8546394649053","14.6415330200681",""
"at:44:46934:0:1","Weyer/Enns Balgsetzerhaus","47.8533072996304","14.651171943068",""
"at:44:46940:0:1","Kastenreith Bahnhst","47.8514868193462","14.6377960284856",""
"at:44:46940:0:2","Kastenreith Bahnhst","47.8507513754124","14.6379217926254",""
"at:44:46941:0:1","Weyer/Enns Abzw Kastenreith","47.8536629489123","14.6487195423421",""
"at:44:46942:0:1","Weyer/Enns Bahnhof","47.8621073957241","14.667763826368",""
"at:44:46942:0:2","Weyer/Enns Bahnhof","47.8621315035248","14.667709927451",""
"at:44:46942:0:21","Weyer/Enns Bahnhof","47.8613058049694","14.6677997589794",""
"at:44:46950:0:1","Kleinreifling Bahnhof","47.8242201966064","14.6422426891427",""
"at:44:46950:0:2","Kleinreifling Bahnhof","47.8248172973238","14.6420091271688",""
"at:44:46950:0:21","Kleinreifling Bahnhof","47.8239005338036","14.6425570994921",""
"at:44:46950:0:3","Kleinreifling Bahnhof","47.8248112660378","14.6419282787932",""
"at:44:46960:0:1","Gaflenz Bahnhst","47.8938958400702","14.7241241273015",""
"at:44:47000:0:1","Vöcklabruck Bahnhof","48.0099961598472","13.6637886983906",""
"at:44:47000:0:2","Vöcklabruck Bahnhof","48.0098338966735","13.6646959968277",""
"at:44:47000:0:21","Vöcklabruck Bahnhof","48.0103266943626","13.6626029222154",""
"at:44:47000:0:3","Vöcklabruck Bahnhof","48.0098819747041","13.6647319294391",""
"at:44:47000:0:31","Vöcklabruck Bahnhof","48.0095814862774","13.6643007381027",""
"at:44:47060:0:1","Oberthalheim-Timelkam Bahnhst","48.0016900335213","13.6235531568093",""
"at:44:47120:0:1","Ottnang-Wolfsegg Bahnhof","48.0921258472251","13.6648037946618",""
"at:44:47120:0:2","Ottnang-Wolfsegg Bahnhof","48.0921558480201","13.664848710426",""
"at:44:47120:0:21","Ottnang-Wolfsegg Bahnhof","48.0919698428089","13.6646151484521",""
"at:44:47130:0:1","Bergern am Hausruck Bahnhst","48.1009993192585","13.6308474769174",""
"at:44:47131:0:1","Bergern am Hausruck Ort","48.1026730479694","13.6319344384113",""
"at:44:47131:0:2","Bergern am Hausruck Ort","48.1027990253445","13.6321590172324",""
"at:44:47150:0:1","Schwanenstadt Bahnhof","48.0542328805069","13.7684873447693",""
"at:44:47150:0:3","Schwanenstadt Bahnhof","48.0539746828806","13.7675890294851",""
"at:44:47151:0:1","Breitenschützing Bahnhof","48.0788757856237","13.8011590716573",""
"at:44:47151:0:2","Breitenschützing Bahnhof","48.0789298009552","13.8010782232817",""
"at:44:47200","Attnang-Puchheim Bahnhof","48.0123999989091","13.7209844325385",""
"at:44:47200:0:1","Attnang-Puchheim Bahnhof","48.012243752775","13.7205981569663",""
"at:44:47200:0:2","Attnang-Puchheim Bahnhof","48.0122858190885","13.720499342285",""
"at:44:47200:0:3","Attnang-Puchheim Bahnhof","48.0123278853676","13.7204005276037",""
"at:44:47200:0:4","Attnang-Puchheim Bahnhof","48.0123699516124","13.7203017129225",""
"at:44:47200:0:5","Attnang-Puchheim Bahnhof","48.0124120178228","13.7201939150883",""
"at:44:47230:0:1","Lehen-Altensam Bahnhst","48.0351768203487","13.7012484457436",""
"at:44:47250:0:1","Wankham b.Attnang Bahnhst","47.9975605135061","13.7308299680538",""
"at:44:47270:0:1","Lenzing OÖ Bahnhof","47.983143673987","13.6136088066127",""
"at:44:47271:0:1","Lenzing OÖ Ort Bahnhst","47.9717540490364","13.6067636441468",""
"at:44:47300:0:1","Siebenmühlen-Rosenau BHF","47.9595678568084","13.6057395647227",""
"at:44:47301:0:1","Kammer-Schörfling Bahnhst","47.9485460802713","13.5962353890154",""
"at:44:47455:0:11","Nußbach Abzw Bahnhst","47.972926803323","14.1296729711055",""
"at:44:47455:0:12","Nußbach Abzw Bahnhst","47.972938831434","14.129816701551",""
"at:44:47510:0:1","Grieskirchen-Gallspach Bahnhof","48.2312548892331","13.8383942401892",""
"at:44:47510:0:2","Grieskirchen-Gallspach Bahnhof","48.2308838855243","13.8394183196133",""
"at:44:47511:0:1","Schlüßlberg Bahnhof","48.2236368059743","13.8691256060633",""
"at:44:47511:0:2","Schlüßlberg Bahnhof","48.2236966539381","13.869251370203",""
"at:44:47650:0:1","Obertrattnach-Markt Hofkirchen Bahnhst","48.245464699888","13.7670859729259",""
"at:44:47650:0:2","Obertrattnach-Markt Hofkirchen Bahnhst","48.2454946111155","13.7672027539129",""
"at:44:47697:0:1","Gopperding Mühle","48.4443035689741","13.4564305813285",""
"at:44:47697:0:2","Gopperding Mühle","48.4442618562752","13.4570234694161",""
"at:44:47750:0:1","Bad Schallerbach-Wallern Bahnhof","48.2287954434942","13.9220543426109",""
"at:44:47750:0:2","Bad Schallerbach-Wallern Bahnhof","48.2285859961815","13.9226831633099",""
"at:44:47795:0:1","Kimpling Bahnhst","48.2666015924968","13.6707506418435",""
"at:44:47795:0:2","Kimpling Bahnhst","48.2666673699753","13.6707326755378",""
"at:44:47800:0:1","Timelkam Bahnhof","48.007904728714","13.5959119955131",""
"at:44:47800:0:3","Timelkam Bahnhof","48.0080970477614","13.5959838607359",""
"at:44:47800:0:4","Timelkam Bahnhof","48.0081210875919","13.5960197933472",""
"at:44:47840:0:1","Neukirchen-Gampern Bahnhst","48.0202597703614","13.5491546849682",""
"at:44:47840:0:2","Neukirchen-Gampern Bahnhst","48.020361915467","13.5492534996494",""
"at:44:47841:0:1","Redl-Zipf Bahnhst","48.0260396633151","13.515809221617",""
"at:44:47841:0:3","Redl-Zipf Bahnhst","48.0262919931489","13.5148749737214",""
"at:44:47860:0:1","Vöcklamarkt Bahnhof","47.9981496064433","13.4895694321642",""
"at:44:47860:0:2","Vöcklamarkt Bahnhof","47.9980113505417","13.4896862131512",""
"at:44:47870:0:1","Frankenmarkt Bahnhof","47.9831075967769","13.4322479338766",""
"at:44:47870:0:2","Frankenmarkt Bahnhof","47.9829512619083","13.4323467485579",""
"at:44:47870:0:3","Frankenmarkt Bahnhof","47.982897145882","13.4323826811692",""
"at:44:47880:0:1","Pöndorf Bahnhof","47.9870458766814","13.3549928194316",""
"at:44:47880:0:2","Pöndorf Bahnhof","47.9863123572421","13.3565828374847",""
"at:44:47901:0:1","Oberhofen-Zell am Moos Bahnhst","47.9590444959189","13.3019922176611",""
"at:44:47901:0:2","Oberhofen-Zell am Moos Bahnhst","47.9591046526126","13.3019383187441",""
"at:44:47980:0:1","Wolfshütte BHF","48.0529178604971","13.6815663578658",""
"at:44:47984:0:1","Lehen b.Pühret Landesstraße","48.0361799466464","13.6988858765461",""
"at:44:47984:0:2","Lehen b.Pühret Landesstraße","48.0361378998285","13.6987690955591",""
"at:44:47985:0:11","Wolfshütte Landesstraße/Abzw Bahnhst","48.0528157799136","13.6807129583458",""
"at:44:47985:0:12","Wolfshütte Landesstraße/Abzw Bahnhst","48.0527617371699","13.680587194206",""
"at:44:47986:0:11","Holzleithen am Hausruck Abzw Bahnhst","48.1142736692701","13.6039788667656",""
"at:44:47986:0:12","Holzleithen am Hausruck Abzw Bahnhst","48.1142376838013","13.6038620857787",""
"at:44:48000:0:1","Ried im Innkreis Bahnhof","48.2005482277103","13.4883028076135",""
"at:44:48000:0:2","Ried im Innkreis Bahnhof","48.2005362527109","13.4879524646526",""
"at:44:48000:0:21","Ried im Innkreis Bahnhof","48.2006739650345","13.4899736740421",""
"at:44:48000:0:3","Ried im Innkreis Bahnhof","48.2004763776722","13.4881321277094",""
"at:44:48000:0:4","Ried im Innkreis Bahnhof","48.2004404526153","13.4880512793339",""
"at:44:48000:0:5","Ried im Innkreis Bahnhof","48.2003805774646","13.4882489086964",""
"at:44:48048:0:1","Hohenzell Abzw Breitsach","48.1802885139278","13.5285113997362",""
"at:44:48048:0:2","Hohenzell Abzw Breitsach","48.1803484125585","13.5286820796402",""
"at:44:48050:0:1","Bad Ried Bahnhst","48.2126355618005","13.4776757378008",""
"at:44:48050:0:21","Bad Ried Bahnhst","48.2118693370514","13.4772535296172",""
"at:44:48060:0:1","Oberbrunn im Innkreis BHF","48.1710093709443","13.5123596909255",""
"at:44:48080:0:1","Neuratting BHF","48.2270839346225","13.3741988002087",""
"at:44:48081:0:1","Gurten OÖ Bahnhst","48.2441186765431","13.334385466811",""
"at:44:48081:0:2","Gurten OÖ Bahnhst","48.2441007293259","13.3343225847411",""
"at:44:48101:0:1","Aurolzmünster Bahnhst","48.2490957950739","13.4580475488401",""
"at:44:48101:0:11","Aurolzmünster Bahnhst","48.2488146486414","13.4579577173117",""
"at:44:48101:0:12","Aurolzmünster Bahnhst","48.2488026849292","13.4578589026304",""
"at:44:48140:0:1","St.Martin im Innkreis Bahnhof","48.2887936958839","13.4336942214842",""
"at:44:48140:0:11","St.Martin im Innkreis Bahnhof","48.2880704522645","13.434332025336",""
"at:44:48140:0:12","St.Martin im Innkreis Bahnhof","48.2880584977384","13.4341703285849",""
"at:44:48140:0:2","St.Martin im Innkreis Bahnhof","48.2887996730612","13.4336223562615",""
"at:44:48141:0:1","Hart im Innkreis Bahnhst","48.3164187127855","13.4150541793362",""
"at:44:48141:0:11","Hart im Innkreis Bahnhst","48.3159467690506","13.4154314717555",""
"at:44:48141:0:12","Hart im Innkreis Bahnhst","48.3158631329967","13.4154584212141",""
"at:44:48170:0:1","Kumpfmühl Bahnhof","48.2692685023944","13.6203282049389",""
"at:44:48170:0:2","Kumpfmühl Bahnhof","48.2692744818566","13.620436002773",""
"at:44:48171:0:1","Riedau Bahnhof","48.3034595834558","13.626535563553",""
"at:44:48171:0:2","Riedau Bahnhof","48.3034655589164","13.6264636983303",""
"at:44:48190:0:1","Peterskirchen Bahnhof","48.233917659498","13.5497745225143",""
"at:44:48190:0:22","Peterskirchen Bahnhof","48.2340313477282","13.5482114539197",""
"at:44:48201:0:1","Pram-Haag Bahnhof","48.2317455674265","13.6174985117935",""
"at:44:48201:0:2","Pram-Haag Bahnhof","48.2317754866763","13.6174985117935",""
